author,account_category,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
4MYSQUAD,LeftTroll,-0.36902574,-0.039854467,0.03650877,-0.30620205,-0.11760197,0.10730002,0.6195714,0.11484473,-1.4139254,-0.413978,-0.5951397,-0.25411925,0.531913,0.2954198,-0.6854178,-0.8108458,-0.3371776,-0.27682585,0.35044384,-0.7624341,0.11831542,0.6750969,-0.43201637,-0.05607917,0.34001997,0.71366864,-0.17118706,0.502874,0.19295822,-0.9275102,-0.20166169,0.612749,0.21335384,0.03557548,-0.10647458,-1.1529682,-1.156624,0.7872541,1.0984524,-1.1291648,-0.5040632,-0.49505925,-0.3924981,-0.45363715,-1.0215571,0.7687959,-0.6646938,-0.2888988,0.93569916,0.039960057,-0.75743884,1.6920155,-0.23982145,-1.7215636,0.684738,-1.138287,1.0149987,-0.04582725,0.45623526,-0.052281152,1.3927449,-0.7161045,-0.5371789,-0.034891263,-0.93763244,0.66890466,-0.31607565,-1.0240593,1.1317226,0.9709262,-2.0624876,0.35697743,0.4481278,0.7858674,-1.1534995,0.4797571,0.012939137,-0.9349163,-0.68520707,0.21401422,-0.87395686,0.7284486,-0.30272308,-1.0484769,-0.5786245,0.1525983,-2.0111332,-1.0568296,0.6806202,-1.6929538,1.0159719,-0.9427836,0.020335367,-0.387882,-0.44198525,0.21473171,0.14977495,-1.5048894,0.24987471,-0.32599786,-0.5455599,1.8120519,-0.14661075,0.760724,0.4005353,0.05823027,-1.0446784,-1.5516527,-0.45849457,-0.09034149,0.09749969,-0.62986654,0.9285141,0.2844824,-0.38461858,1.5340246,1.7524505,0.0473993,-0.6758652,0.58877134,0.115772694,0.6338191,-0.5384476,-0.50577646,1.1239125,0.19471583,-0.31906605,-2.0767114,-0.26880747,0.036931153,0.9148726,-0.13749833,1.576223,0.570755,0.74526125,-1.5372661,-0.49935162,-0.39712605,-0.23225702,0.1747754,0.37075153,0.58063596,-1.2446266,0.71922344,-1.1953895,1.3185059,-0.87337554,0.71226823,0.07591623,1.010447,-0.25322375,0.03718972,0.84473354,0.5500024,0.4653745,-1.653763,-0.6418743,0.31450745,-0.36659673,-1.0083437,0.2216121,0.67869604,0.53297585,1.767894,0.6240572,-0.124018624,-1.5732622,-1.5575563,-0.17277047,0.19648905,0.43781394,0.6974966,0.9266182,0.31332535,-0.08061527,-0.7769407,0.49879634,0.22600465,-0.592185,-0.43318707,-0.8896581,1.5250505,-0.43832058,-0.21346089,1.0069128,-0.06281604,-0.5211698,-0.499772,0.1354835,-0.17048776,1.5197495,0.81398875,-0.7296662,-0.41182894,0.09815191,1.7942005,1.4214557,-0.39531493,-0.065635346,0.35693896,0.1704762,1.4051262,0.1549173,-0.31018105,0.036751337,-0.57860035,-0.8309621,-1.5564224,-0.30573764,0.5482292,-1.1588125,0.21897192,-1.1887681,0.9219952,1.4837872,-1.1031222,1.8141942,-0.37271693,-0.9187055,-1.5348412,2.6992471,0.13423002,3.6543403,1.2631714,0.5642814,-0.038227133,-0.59615266,-0.5789753,-0.13277124,1.2471039,1.7328855,0.71946216,-0.5444337,0.8807251,0.054115035,-0.12463091,0.65244853,-0.60393935,-1.0719358,0.6738871,0.11207664,0.3285056,1.580363,0.35229,2.003696,0.21977793,-0.3221613,-1.058867,-1.3277553,0.6301262,0.83363056,-0.9659022,-0.55472535,0.07384107,-1.248629,-0.61362255,0.3097124,0.52367085,-0.28274924,2.7129536,-0.94407606,-0.22726603,-2.2766042,-0.5564392,0.066128194,0.31491762,0.04902321,-0.37573263,-0.11379308,0.122837365,1.3783331,0.50462484,-0.690714,1.3022058,-0.54400676,-1.2427073,0.80138,1.5989159,0.6442734,1.0330038,0.53632784,1.2373313,0.41977438,1.2873446,-0.30654457,-0.13107395,1.4189601,1.1959925,0.16962044,-0.07762313,-1.2579243,0.6487552,-0.20614977,-0.7581957,0.87879527,-0.31296954,1.1215293,-0.86544347,0.57083243,-0.39629823
AANTIRACIST,LeftTroll,0.05881149,-0.11546877,-0.07631541,-0.045324095,0.0564032,0.2892228,0.24242,0.032197155,-0.35708302,0.12614638,-0.3035614,-0.13037276,0.11450569,0.1261308,-0.028701974,-0.5025693,-0.33510488,0.1520554,0.46128494,-0.44346645,-0.15735264,-0.056997642,-0.250974,-0.10260158,-0.26187477,0.17068046,0.020088445,-0.44197443,0.3815963,-0.46975347,-0.2671866,0.17903054,0.15814032,-0.27263144,0.0812284,0.4143313,-0.8360062,0.29431933,0.8992106,-0.31451643,-0.45464152,0.08642113,-0.24878147,0.048729744,-0.8083372,0.15015668,-0.3208866,-0.63336486,0.6758943,0.43358883,-0.18984607,0.14014831,-0.44704673,-0.13497509,0.43551216,-0.62425435,-0.12072977,0.3547243,0.32194772,-0.11779219,0.5176554,-0.033121973,-0.21908517,0.35012457,0.040450245,0.17248118,-0.31716424,-0.40151238,0.2697213,0.1379722,-1.2729694,0.07611367,0.14116575,-0.27770612,-0.76368463,0.31753388,0.14199705,0.08498981,-0.36805373,-0.2919432,-0.35305944,-0.07576927,0.08744939,-0.38696188,-0.39850578,0.11591501,-0.55727404,-0.38731867,0.073127374,-0.80203253,0.18907256,-0.4159805,-0.15548322,0.16624762,-0.21847253,-0.07001948,0.030478867,0.29809165,-0.31753695,-0.037919495,-0.48198387,0.34626943,-0.32915568,0.81355953,0.5068172,0.44275045,0.28384343,-0.6362341,-0.15974438,-0.25211012,0.5302951,0.2684987,-0.020131264,-0.28554067,-0.5737152,0.19079998,0.74168247,0.13046844,-0.29658106,0.2519701,-0.47947004,-0.15031622,-0.622055,-0.5574846,0.6435919,-0.0951929,-0.30385917,-0.98853433,-0.5009301,0.06904756,-0.07409354,-0.028078454,1.0400801,-0.051434573,0.5274505,-1.186434,-0.44616735,0.38103405,0.02094023,0.08664433,0.10158749,0.111545786,-0.8471036,-0.012905557,-0.23408474,0.13096337,-0.46214578,-0.097215556,-0.11404082,0.5447816,0.24886928,0.20188677,0.17006262,0.47632772,-0.070483394,-1.0034839,-0.66648555,0.4813939,-0.18581851,-0.3304441,0.06632869,0.44714722,0.1275461,0.43435335,0.8111742,0.078143656,-1.0650777,-0.4968449,0.008881011,0.17975448,-0.2646574,-0.38572103,0.27714425,0.3395572,0.01494914,-0.1880993,0.020029932,-0.15292634,-0.6565112,0.1078167,-0.5319559,0.8429197,-0.24649723,-0.09200241,0.10660175,-0.5884745,-0.3173057,-0.15788926,-0.4090612,-0.050761934,0.728494,0.39201844,-0.05495672,0.1604054,-0.3526653,0.7495692,0.7099714,-0.73770064,0.2918354,0.62263066,0.7646847,0.4967233,0.15690804,-0.18456838,-0.15672597,-0.020183073,-0.14361691,-0.912508,-0.7623177,0.2713402,-0.095111236,-0.026773296,-0.33015862,0.6776449,0.39101157,-0.45317948,0.9389291,-0.058458872,-0.24178568,-0.35235375,1.8385551,0.39605936,1.5519975,0.57501525,0.11329586,0.09817363,0.018729715,-0.76859075,-0.14215404,0.005431375,0.51236355,0.6978546,-0.055347417,-0.33916613,-0.10743246,-0.27711123,0.14213438,0.120051496,-0.951252,0.15181121,-0.12334761,1.1653178,0.62234634,0.42032355,0.91768795,-0.28434315,-0.2541368,-0.26520032,-0.5046495,0.015774762,0.26844162,-0.7219935,-0.4258262,-0.28342032,-0.29428503,-0.10007419,-0.38164112,-0.12618604,-0.14366613,1.3729937,-0.66284406,-0.8761805,-1.043751,-0.72986007,0.22368912,-0.17577004,0.4158728,0.25450334,0.19316268,0.25783628,0.51508176,0.18109879,-0.31122863,0.6955142,-0.08809808,-0.5259182,0.27861,0.7725105,-0.4290369,0.30623877,0.6658561,0.38270214,0.07726046,0.2714867,-0.21327588,-0.13204488,0.23439403,0.46719012,0.04769953,-0.06992722,-0.63695323,0.80789965,-0.55968565,-0.031169536,0.1318064,-0.21168281,0.10335426,-0.6517903,0.5795928,-0.20605406
ABIGAILSSILK,HashtagGamer,-0.32508078,-0.21999477,-0.6109694,-1.0617462,1.2426655,0.85385907,0.5612333,1.365751,-0.6100679,0.08831701,-0.20826013,-0.5013,0.003398407,-0.28004643,0.16297156,1.1033605,0.6022431,-0.5764734,0.9936911,-1.0497423,-1.7307206,0.42776027,0.8703308,1.4111953,-0.93714553,0.52534574,0.5424327,0.24789795,0.12460878,-0.46308216,1.1953555,1.910003,-0.20287974,-0.6869177,0.36411375,1.7270545,-0.13374554,0.3326598,0.98297155,-0.3162847,-0.64432013,0.18119851,0.7146235,-0.36157143,-1.170747,-0.213687,-1.7267905,-2.6597278,0.8463699,0.946879,0.28752625,1.5136524,-1.655511,-0.045597922,-0.15966702,-2.408503,0.90030396,0.73884773,-0.108961485,-0.579315,1.2184256,-1.1883887,-0.46375218,0.4704565,-0.178276,0.6712061,-1.2406563,0.76583445,0.43652186,0.53622085,-0.105955,0.98829514,0.813802,0.50568664,-0.31467575,0.15404841,0.5509342,0.52109444,-0.599694,-0.15079065,-0.035173703,-0.38536844,-0.2468131,-0.7501382,-0.27227494,-0.779202,-0.24684003,-0.62215096,-0.19409987,-1.4061509,0.7524294,-0.30152673,-0.050851367,0.55356205,0.8768744,-0.30206543,0.85263747,1.158504,0.036849763,-0.7488103,-0.13325106,1.3198692,0.62980765,-0.057422083,-0.75466514,-0.0181276,0.44346386,-0.47586063,-0.12413384,0.63718694,0.4835213,0.0051566646,0.44174957,-0.27647144,-0.6715659,0.22443768,0.5639415,-0.55221623,-0.1566406,0.43852365,-0.15035404,0.37526712,-0.26249045,0.23958376,1.3703991,-0.102615826,-0.78235084,-0.73894644,-0.16443981,1.0729291,0.9187991,-0.6087912,2.1810544,0.60950553,0.49850866,-1.2012038,-0.047887694,0.24150428,0.4827818,-0.165975,0.6234765,0.9210606,-0.4996949,0.21851987,-0.3129838,-0.28093356,-1.0588324,0.4112728,-0.91698223,-0.23786746,0.68772537,-0.5113139,0.6534604,1.0216789,-0.19321764,-1.5692499,-0.060131375,-1.2248611,0.19303907,-0.5152356,0.31001845,0.3377898,-0.32705402,0.9702923,-0.22491503,0.24098946,-1.1465454,-1.2818316,-1.2520909,0.7116491,0.7386585,0.69127923,0.85747445,1.3163314,-0.42337334,-0.103497565,0.9602545,0.5311182,-0.2165853,0.2376384,-0.13142537,0.15593167,0.9606461,-0.19651459,0.28787014,-0.45626518,-0.665419,-0.16823049,-1.1710292,-0.6773861,0.15422796,1.3575568,-0.071343556,0.3961862,0.07459367,0.4628808,0.056257326,-0.5726489,0.82950014,0.40950286,-0.12867524,0.9153367,-1.039876,0.1792302,-0.31206796,0.30972758,0.20622802,0.18554872,-0.5303894,0.030673742,0.118010566,0.75445473,-0.46027833,1.2962104,0.43469203,0.6371221,-0.6682004,0.069329694,-0.5187272,0.17160001,0.801606,0.6946853,-0.57508606,-0.7629188,0.007775193,-0.20378284,0.66816705,-0.17839319,-0.60429686,-0.4667677,1.7428014,-0.2911139,-0.7144701,0.1922563,1.6291896,0.67743164,0.18260446,0.14184733,0.8355871,-0.6999203,0.7412311,0.35700867,0.108174175,0.6027795,-0.2264465,-0.3813633,0.22051874,-0.59339935,0.15548095,-0.25770432,0.8870436,-0.20857386,0.7919445,0.08512111,-0.25674468,0.46940708,-0.010189141,-0.38264927,-0.31255308,0.20632926,-0.5103343,0.7434951,0.5227941,0.60220647,0.9624684,-0.31128925,0.45542192,1.4217416,-0.20170178,-0.8361207,-0.048383567,0.07116164,0.8695372,0.39530697,-0.056294464,-1.28879,0.5653281,-0.24598739,-0.22505318,-0.7577785,-0.59079707,1.0512995,-0.15513723,0.18309689,-0.22922774,-0.14312625,0.6385426,0.47143814,-0.1159933,-0.7416583,0.2423404,0.7128122,0.3342975,0.3443672,-0.9143607,-0.31780836,-0.05916317,0.23160116,0.6237979,-0.30102193
ABIISSROSB,RightTroll,0.2871827,0.66529095,-0.12384936,-0.6457136,1.099566,1.0851194,-1.2228109,-0.3992056,0.39208183,-0.11415609,-0.19352823,0.5248991,-0.44247687,1.016828,1.0415264,-0.08438229,0.35513812,0.2679842,0.48771927,-0.16304842,0.6919197,-0.18303268,-0.08458675,0.1431937,-1.1731521,-0.34122834,-0.02240995,0.15980272,0.08332062,0.4346983,-0.044106957,0.67465687,-0.91703427,0.31046283,-0.43481025,0.33689222,-0.44187188,-0.6110827,1.078079,-0.36792648,-1.0070328,0.000404427,-0.23819317,0.08430107,-1.3136826,0.24424383,0.18783672,-1.6535649,-0.3830559,0.55425006,0.016828975,0.50495774,-1.002005,-0.4059552,-0.8279283,-1.7438769,-0.2051216,0.9076034,-0.124743745,0.22951771,0.43244871,-0.48359096,-0.55158544,0.62200475,-0.20216125,-0.6214597,-0.3470848,-0.29610884,0.9855828,0.96611005,-1.2320158,-0.18909587,0.84325093,0.5107894,0.08308241,-0.22219256,-0.6971752,-0.80713946,0.75263524,-0.2577324,-0.4315034,0.7174203,-0.92392004,0.16184509,0.060881563,0.4831068,-1.1017829,-0.7596242,0.7159153,-0.86004686,0.3022209,0.121737026,-0.2419272,-0.82881397,-0.8913376,0.07188286,0.80131584,-0.48952362,0.24636468,0.25382468,0.10293486,0.3007724,-0.7427699,-0.039645575,0.95528877,0.0765802,0.21098292,0.18630598,-0.028032076,-0.85894835,0.23204018,0.07226068,0.042813018,-0.6182597,-0.4026903,0.47380868,-0.07894541,0.33686575,-0.5068193,-0.54670876,0.23832716,-0.5419603,-0.89944726,-0.4603326,-0.067439735,-0.091312505,0.38414025,-0.79436684,0.15518466,-0.5146097,0.24764973,0.2748728,0.16140525,-0.88941735,0.69030553,-0.7764266,0.14519365,0.16928706,-0.03837268,-0.7138083,0.8532336,-0.8889686,0.20738502,0.29837286,0.36495697,0.41072345,-0.95624197,0.27129668,-0.5562657,0.41824928,-0.086180836,0.3672722,0.029018112,-0.15975326,-1.5904311,-0.0011598171,0.32700086,0.53810495,-0.76700264,-0.021564351,-0.24783209,1.3947971,0.6859488,0.9054279,-0.301834,1.0191164,0.00097106746,-0.5746115,-0.20042962,0.5391127,-0.69790393,-0.63476235,0.91375124,0.30364487,-0.05111139,-0.18263169,-0.54119354,0.69920665,-0.51966566,0.453092,0.22430913,1.2900143,-0.14471208,1.0146688,0.09537943,-0.5547088,0.13520929,-0.048529677,0.23601177,-0.026285693,0.45458674,0.5656605,-0.066780254,-1.1373371,0.3493347,0.03600816,0.40555045,0.5573466,-0.75572985,0.76097196,-0.08081617,0.22692122,0.10235409,0.42043707,-0.0958104,-0.46258616,-0.16872069,-0.18017794,-1.5318756,0.3597289,0.053111427,0.77372533,-0.10234287,-0.37358883,0.5154968,-0.04973825,0.7258906,-0.72004765,-0.52201784,-0.48426893,0.92413723,-0.104063176,1.2616751,0.90922976,-0.10970144,1.0859143,0.60191727,-0.3607665,0.51160055,0.5310888,-0.28792223,0.9346925,-0.08620768,-0.18763039,-0.56925094,0.3651899,0.36916313,-0.2784119,-1.4468325,0.65757143,-0.95977706,0.7349624,1.0276133,-0.52094567,0.4002732,-0.5197746,0.27439788,-0.7415248,-0.47226968,0.39377198,0.045393683,-0.32927954,-0.7713457,0.35613182,-0.41264224,-0.7922151,-0.14841428,0.33160487,0.38933012,0.49462456,-0.6965388,-1.1179669,-0.68817407,-0.7666134,0.8844094,-0.06806409,0.63938683,0.20852014,0.74954087,-0.30438387,1.5549706,-0.36506176,0.12573934,0.87427616,0.5998238,-0.68378234,-0.13662536,0.4434789,-0.3782488,-0.2813102,-0.73786944,0.0717501,-0.20659164,0.62867105,-0.028179176,-0.85783976,0.20561732,1.3389788,-0.39697257,0.0062772185,-0.38577607,-0.14669983,-1.38102,0.10121091,-0.41387704,0.14242025,0.63680094,-0.5773831,-0.2941412,0.04702242
ABMERRLINS,RightTroll,0.24507661,0.2525243,-0.011393177,-0.6387115,0.7421595,1.045415,-0.8784429,-0.30294338,0.26706713,0.045544658,-0.3321452,0.48571226,-0.2875291,0.7442023,0.89390314,-0.15389258,0.25025803,0.20539205,0.27749848,0.033384968,0.54376113,-0.39807224,-0.12681876,-0.10773372,-0.628679,-0.43046284,-0.03737027,-0.046601273,0.10188673,0.5653854,0.12943266,0.26738197,-0.38231483,-0.062224604,-0.4217591,0.48158434,-0.30916238,-0.46853432,0.9307624,-0.17370385,-0.83817613,0.14322187,-0.0725595,0.064422324,-0.9223359,0.09239387,0.46891907,-1.5913378,-0.28973585,0.38772327,0.15427849,0.19057561,-0.95583665,-0.29006448,-0.37617016,-1.4060076,-0.27980825,0.3873602,0.07981463,-0.0201361,0.17153013,-0.18591064,-0.33839434,0.37975678,-0.07720381,-0.76714605,-0.1072612,-0.32027057,0.8387049,0.7617442,-0.85696805,-0.28292105,0.49131793,0.46322262,0.09419557,-0.21634972,-0.8626183,-0.7627674,0.60120785,-0.28005964,-0.35302323,0.48756114,-0.8897624,0.013362478,-0.17047153,0.11820239,-1.0316516,-0.7041184,0.6791182,-0.6350999,-0.008789147,0.41178042,0.020863233,-0.59732354,-0.71963155,0.42760706,0.68254185,0.024394006,0.26642022,0.084937766,-0.32799542,-0.13474627,-0.39495882,-0.21666571,0.7378845,0.41760272,0.17011766,0.33104613,-0.02871061,-0.34428307,0.60038525,0.37609655,-0.047208153,-0.6084802,-0.42835757,0.18589371,0.0018110021,0.27674747,-0.4578995,-0.14046687,0.16615,-0.22011083,-1.0093472,-0.7984962,-0.084376484,-0.0661803,0.19700776,-0.80575913,-0.029793022,-0.33583298,-0.006185625,0.18649438,0.18880732,-0.688417,0.3160066,-0.8347389,0.094294205,0.50057477,0.04574508,-0.8422352,0.72240686,-0.60169613,0.31476435,0.13065512,0.2403739,0.23744918,-0.9047066,0.19666684,-0.68960446,0.29076573,-0.09094978,0.49038455,-0.27434596,-0.0037884663,-1.6006737,0.09840557,0.38852656,0.35838822,-0.86563194,-0.11572139,-0.17382105,1.1449153,0.29449925,0.55869645,-0.43307316,0.9566558,0.10651556,-0.5367005,-0.30085438,0.29824537,-0.52191913,-0.83239406,0.93912476,0.3814568,-0.04207488,-0.04911555,-0.21526232,0.62593305,-0.5693097,0.32779709,0.1625312,0.86396086,-0.17496578,0.65595615,0.17555037,-0.72946143,0.29423156,-0.25098494,-0.4264333,0.17055513,0.44847268,0.48959905,-0.1017032,-0.7036523,0.250526,0.17150272,0.36032924,0.3163945,-0.7451422,0.79778975,0.19765054,0.09722924,0.1727483,0.4456258,-0.17041792,-0.18115792,-0.2638922,-0.5871606,-1.2516937,0.4074184,0.048874807,0.30583292,0.03148509,-0.24375273,0.5477705,0.26345256,0.7185872,-0.49681148,-0.35383883,-0.22869736,0.36348101,0.14072557,0.6971928,0.40337908,-0.107415795,1.0656092,0.7256729,-0.6744269,0.39398217,0.44001412,-0.12503317,0.859758,0.077971816,-0.055214755,-0.36958465,0.14964637,0.15528376,-0.12638812,-1.3941582,0.4815044,-0.7401648,0.8244201,0.9694757,-0.52481014,0.40063167,-0.6002429,-0.08879592,-0.7664399,-0.15484986,-0.12660041,0.043659493,-0.15230769,-0.4452041,0.08117213,0.024721062,-0.6468431,-0.42407167,0.34900817,0.10868917,0.19631195,-0.39214307,-0.7198399,-0.33885983,-0.5547406,0.7659518,-0.30440474,0.13705042,0.24723695,0.74021584,-0.2421237,0.853655,0.0016523903,0.09988112,0.7763083,0.786525,-0.8084133,-0.05397602,0.14420614,-0.73660046,-0.17529766,-0.5514631,-0.21641046,-0.08759995,0.453119,0.029422488,-0.3360058,0.004288518,0.86736757,-0.4019527,0.16021876,-0.28195617,-0.031985316,-1.2224861,0.29215127,-0.19146238,0.2976035,0.34012288,-0.60461205,-0.121649384,0.16975313
ACAPARELLA,RightTroll,0.3868987,0.7480606,-0.21111214,-0.63429564,0.73780566,0.86226904,-1.0800917,-0.43309787,0.2204533,-0.085970774,-0.010132817,0.54134727,-0.291562,0.837795,0.8314778,-0.31139782,0.19718215,0.21034002,0.23574772,0.07814364,0.410224,-0.21493204,-0.092169665,-0.15902032,-0.9619544,-0.28207806,0.1826112,0.13275492,0.16842508,0.5475862,0.07315647,0.54769826,-0.6558568,0.2064245,-0.4083155,0.219611,-0.53849626,-0.4552088,1.0352437,-0.10022251,-0.7370543,0.051814374,-0.27730578,0.24268606,-1.1076187,0.2192402,0.12185614,-1.5839691,-0.22524284,0.48807895,-0.055578258,0.6138385,-0.8828586,-0.39564997,-0.66330457,-1.6095043,-0.1912245,0.76618606,-0.16212049,0.16619976,0.25381896,-0.30810618,-0.5641246,0.5053629,-0.023318356,-0.63199097,-0.022913687,-0.2420829,0.69133186,0.88102114,-1.0158482,-0.41911095,0.5767858,0.54328585,0.13277197,-0.048708268,-0.70034736,-0.644716,0.6126759,-0.26149952,-0.25107232,0.5667494,-0.65821147,0.13843413,0.019898321,0.36282367,-0.8502856,-0.3743984,0.41803434,-0.74617624,0.23283517,0.086745605,-0.20508035,-0.60644877,-0.62656426,0.09335124,0.741691,-0.1690253,0.22282414,0.013409927,0.07823679,0.3540639,-0.6615811,0.14439343,0.8260494,-0.01754144,0.16892311,0.048532337,-0.14596474,-0.7798177,0.18229248,0.058196243,-0.05114027,-0.37977076,-0.46707934,0.27216643,0.017279463,0.10626351,-0.4246486,-0.29855064,0.2424851,-0.42720813,-0.80904293,-0.35842875,-0.022263385,-0.0924402,0.17658053,-0.5417032,-0.11753084,-0.4273803,0.12521133,0.19381641,0.14630148,-0.7315154,0.5084549,-0.74371547,0.15906689,0.25591037,-0.23525757,-0.4786014,0.76191074,-0.7822335,0.13375656,0.30694336,0.36406723,0.3194374,-0.78429794,0.15957443,-0.61196125,0.3972234,0.033023793,0.22878434,0.058463674,-0.105553925,-1.1821337,-0.017754702,0.24463318,0.38433778,-0.793364,-0.12169089,-0.4052,0.9730094,0.6266927,1.0549594,-0.29859158,0.8408494,-0.25556132,-0.46553013,-0.29206273,0.45788288,-0.52442527,-0.8099713,0.93062717,0.4108787,-0.01874039,-0.23854776,-0.3275105,0.59373426,-0.73525155,0.37474313,0.23919281,1.0948123,-0.052326042,0.90534735,0.044475175,-0.34598818,0.23783045,-0.29681048,0.067705065,0.1108718,0.44588012,0.6158429,-0.17324321,-1.0423384,0.32607242,0.17083393,0.5924352,0.4644832,-0.86650896,0.6808591,-0.1588996,0.21062748,0.13310641,0.4146704,0.0029754543,-0.3430138,-0.14396311,-0.25722772,-1.4755452,0.46678612,0.13405687,0.79996085,-0.26720333,-0.09533183,0.34527552,-0.09053441,0.5064357,-0.70180637,-0.64399934,-0.5891114,0.9030999,-0.38247696,1.0100139,0.59899276,-0.024350787,0.8897714,0.40847418,-0.41654474,0.4170145,0.6486387,-0.2226182,0.7702957,-9.958638e-05,-0.075965285,-0.525919,0.421026,0.3453358,0.042432785,-1.325957,0.66458255,-0.6530327,0.7367118,1.0276016,-0.4912913,0.25896522,-0.36352596,0.35182875,-0.8380293,-0.4014866,0.117626,0.08253987,-0.08386983,-0.51268184,0.38820446,-0.4698615,-0.73036015,-0.19920082,0.3113863,0.26079047,0.27700594,-0.50932217,-0.58143944,-0.6130597,-0.44634914,0.7199665,-0.07046771,0.37396136,0.25481033,0.6716483,-0.2196003,1.3323153,-0.27840522,-0.07699802,0.6229331,0.3708811,-0.5493976,0.074608624,0.50544715,-0.41448805,-0.15802442,-0.68450296,0.059026767,-0.16621658,0.61952794,0.101993,-0.62838095,0.25708327,1.2511563,-0.33490103,-0.09373044,-0.39664787,0.07597028,-1.405288,0.16499014,-0.42702493,0.22055207,0.6560989,-0.6667921,-0.2455333,0.1686468
